True,Pred
2810,0.2537429
2925,0.2537429
2970,0.2537429
2739,0.2537429
2718,0.2537429
3098,0.2537429
3416,0.2537429
3721,0.2537429
3608,0.2537429
3475,0.2537429
3384,0.2537429
3668,0.2537429
3624,0.2537429
3518,0.2537429
3695,0.2537429
3745,0.2537429
4044,0.2537429
4332,0.2537429
4006,0.2537429
4252,0.2537429
4056,0.2537429
4129,0.2537429
3950,0.2537429
3980,0.2537429
4000,0.2537429
4022,0.2537429
3832,0.2537429
3820,0.2537429
4017,0.2537429
4008,0.2537429
3671,0.2537429
4155,0.2537429
3922,0.2537429
4079,0.2537429
4063,0.2537429
4085,0.2537429
4061,0.2537429
3882,0.2537429
3999,0.2537429
3692,0.2537429
3976,0.2537429
