,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,3310.8010298179224,3198.6603240966797,85.3089717665225,0.0,0.0,0.0
std,1445.0042483748844,1373.9882741012361,36.0708330540331,0.0,0.0,0.0
