,RMSE,MAE,MAPE,PI_Width,CI_Coverage,PI_Overlap
mean,568.944034647717,459.2558599175347,13.791712642909486,0.0,0.0,0.0
std,106.97318756078612,110.61334253983938,3.0259369377952368,0.0,0.0,0.0
