lookback,batch_size,epochs,RMSE_mean,RMSE_std,MAE_mean,MAE_std,MAPE_mean,MAPE_std
3,16,100,1113.4229445784406,101.82179541109352,1003.167305953414,100.96002324906144,26.096166898853152,2.2372143133715663
3,8,50,1115.982224299999,87.80404306646184,1005.2954909939234,89.30347371674175,26.169750605207305,1.834179755021508
3,16,50,1119.347557731162,69.37121868063802,1009.963875144676,63.74943391847358,26.26019452261455,1.339399983974142
3,32,100,1119.4246656385835,68.94901532615293,1010.2948495370368,61.920859245547874,26.263407204461387,1.3212014343146667
3,8,100,1128.8098453753416,17.54426884552362,1018.9119853153932,14.72286277664104,26.475012336817365,0.1621923915623302
3,32,50,1132.0129759758845,2.312606865032684e-13,1021.5999999999998,2.312606865032684e-13,26.504624480655497,7.226896453227138e-15
5,8,100,1157.13204853225,0.1431663463333176,1059.2046627074249,1.0444309468627295,27.38795646667316,0.0371202081031029
5,8,50,1157.1388745138074,0.1057789055701574,1059.331393834787,0.350295974920895,27.392605241735577,0.011657818438554
5,16,100,1157.1410733422783,0.2602986355053203,1059.3425601456518,0.981418030282185,27.393887197465016,0.0331352371431913
5,16,50,1157.1581870113705,0.0,1059.3953488372094,2.312606865032684e-13,27.39473365844561,0.0
5,32,100,1157.1581870113705,0.0,1059.3953488372094,2.312606865032684e-13,27.39473365844561,0.0
5,32,50,1157.1581870113705,0.0,1059.3953488372094,2.312606865032684e-13,27.39473365844561,0.0
7,32,100,1182.682777178826,8.7233745066949,1105.8177166698426,9.45781716265462,28.563112841982917,0.2516591961805027
7,8,50,1183.4674501651975,7.9953091555057405,1106.6801811404343,8.832036024258189,28.58669974111223,0.2323710054340709
7,16,100,1184.7106697174838,1.1859152283183678,1108.2296920652311,0.3450151581394967,28.63236427945075,0.0177439718265867
7,8,100,1184.9271872247634,2.312606865032684e-13,1108.2926829268292,0.0,28.629124688241028,7.226896453227138e-15
7,16,50,1188.0064257255697,49.76065568400538,1104.817732747396,29.589669977644032,28.542305050383625,0.7495035464305911
9,8,50,1188.379546255073,137.9346462598767,1126.4887534638756,142.33523129718887,29.011045340058907,3.5473605250766105
7,32,50,1189.4574463380695,35.164649489471365,1110.560524644309,26.046314582322168,28.708840289544188,0.7897902254575918
9,16,50,1212.2661702672158,4.868150404832705,1150.8892511351494,6.752087961747722,29.61641415294168,0.1860573808530326
9,16,100,1212.7227769824974,5.017881613795515,1151.1580766726763,8.96509610440909,29.62388446239799,0.2474762866382276
9,32,100,1213.176157557676,1.9902221639771904,1152.15343883547,2.8404479599725554,29.651286955404096,0.0790535365804728
9,32,50,1218.211703501264,33.18947420470649,1152.9725721571183,8.916102773256707,29.694044452426,0.298422399182084
11,16,50,1231.5456071084984,44.00218965585906,1184.4471464139924,61.57565249272084,30.38455154423472,1.5683182855303943
11,32,50,1236.49369427825,34.07726680717,1191.719636604378,48.48145295910129,30.56903933187336,1.2289819124556576
11,32,100,1240.6005977063176,16.100076787776175,1197.4666048616978,20.614126482728736,30.70956858745593,0.5318063948995114
11,8,50,1243.1614256933306,5.548671970149899,1201.342940156954,5.412564878145616,30.812600602243087,0.1369372068764833
11,8,100,1244.5954949082638,0.0,1202.8108108108108,0.0,30.850154523185303,7.226896453227138e-15
12,8,50,1259.9808615456957,6.315703990720237,1231.428712745949,7.796618336624612,31.55513419024101,0.2004155102674881
12,32,50,1260.052827202013,8.868485361142985,1230.9881404170285,14.823037632828676,31.539905701448173,0.4063891521248229
12,16,100,1260.264150502099,6.933322295922996,1231.8681324146412,9.11881517992734,31.56624309120756,0.2387748929113413
12,32,100,1265.2793290373463,22.865596229719827,1235.6008723506222,13.49295907064591,31.66603761545144,0.3597451854368724
12,16,50,1268.700032699761,97.76028832422524,1228.1118543836806,57.63705974490771,31.47941631171616,1.5249948165908065
12,8,100,1279.915220322378,151.04880166567258,1229.4169912832756,56.24367507171651,31.505323615668058,1.4475632539277623
11,16,100,1304.561041369347,361.4292330435582,1217.5583511490006,138.76235621405922,31.223170508189742,3.453649999199982
9,8,100,1916.8743110993964,3882.3675567056034,1320.825723031851,961.908517569244,33.88378415030245,24.16657537316525
