,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,461.05776619761434,335.86549166165867,9.933790272528627,0.0,0.0,0.0
std,56.20890370674455,68.11814013476759,1.847102726814771,0.0,0.0,0.0
