True,Pred
2822,3954.7861
2850,3966.8333
2634,3998.4292
2734,4015.1401
2810,4031.238
2925,4046.1145
2970,4058.701
2739,4069.7786
2718,4079.4924
3098,4087.965
3416,4095.3696
3721,4101.8364
3608,4107.4805
3475,4112.4062
3384,4116.7036
3668,4120.4517
3624,4123.72
3518,4126.57
3695,4129.054
3745,4131.2197
4044,4133.107
4332,4134.752
4006,4136.1846
4252,4137.4336
4056,4138.5215
4129,4139.469
3950,4140.2944
3980,4141.014
4000,4141.64
4022,4142.186
3832,4142.6616
3820,4143.075
4017,4143.436
4008,4143.75
3671,4144.024
4155,4144.2617
3922,4144.469
4079,4144.65
4063,4144.8076
4085,4144.9443
4061,4145.064
3882,4145.1675
3999,4145.2583
3692,4145.337
3976,4145.406
