True,Pred
2822,3955.5754
2850,3960.9421
2634,3993.4941
2734,4008.4836
2810,4022.6208
2925,4036.3054
2970,4047.5364
2739,4057.3425
2718,4065.925
3098,4073.3425
3416,4079.781
3721,4085.3706
3608,4090.2173
3475,4094.4204
3384,4098.0654
3668,4101.226
3624,4103.966
3518,4106.3413
3695,4108.4
3745,4110.184
4044,4111.7305
4332,4113.071
4006,4114.2324
4252,4115.239
4056,4116.1113
4129,4116.8667
3950,4117.5215
3980,4118.0894
4000,4118.5806
4022,4119.007
3832,4119.376
3820,4119.696
4017,4119.9727
4008,4120.213
3671,4120.4204
4155,4120.6006
3922,4120.757
4079,4120.892
4063,4121.009
4085,4121.111
4061,4121.1987
3882,4121.275
3999,4121.341
3692,4121.398
3976,4121.4478
