Trial,Seed,Trial_Seed,Train_RMSE,Train_MAE,Train_MAPE,Train_MSE,Train_PI_Coverage,Test_RMSE,Test_MAE,Test_MAPE,Test_MSE,Test_PI_Coverage
1,42,42,699.7617062120286,408.52745086297915,12.189625577847675,489666.44548076944,95.0,1622.1735529519322,1499.3094988705486,24.965353088022336,2631447.0358966948,33.33333333333333
2,42,1042,699.7617062120286,408.52745086297915,12.189625577847675,489666.44548076944,95.0,1622.1735529519322,1499.3094988705486,24.965353088022336,2631447.0358966948,33.33333333333333
3,42,2042,699.7617062120286,408.52745086297915,12.189625577847675,489666.44548076944,95.0,1622.1735529519322,1499.3094988705486,24.965353088022336,2631447.0358966948,33.33333333333333
4,42,3042,699.7617062120286,408.52745086297915,12.189625577847675,489666.44548076944,95.0,1622.1735529519322,1499.3094988705486,24.965353088022336,2631447.0358966948,33.33333333333333
5,42,4042,699.7617062120286,408.52745086297915,12.189625577847675,489666.44548076944,95.0,1622.1735529519322,1499.3094988705486,24.965353088022336,2631447.0358966948,33.33333333333333
6,42,5042,699.7617062120286,408.52745086297915,12.189625577847675,489666.44548076944,95.0,1622.1735529519322,1499.3094988705486,24.965353088022336,2631447.0358966948,33.33333333333333
7,42,6042,699.7617062120286,408.52745086297915,12.189625577847675,489666.44548076944,95.0,1622.1735529519322,1499.3094988705486,24.965353088022336,2631447.0358966948,33.33333333333333
8,42,7042,699.7617062120286,408.52745086297915,12.189625577847675,489666.44548076944,95.0,1622.1735529519322,1499.3094988705486,24.965353088022336,2631447.0358966948,33.33333333333333
9,42,8042,699.7617062120286,408.52745086297915,12.189625577847675,489666.44548076944,95.0,1622.1735529519322,1499.3094988705486,24.965353088022336,2631447.0358966948,33.33333333333333
10,42,9042,699.7617062120286,408.52745086297915,12.189625577847675,489666.44548076944,95.0,1622.1735529519322,1499.3094988705486,24.965353088022336,2631447.0358966948,33.33333333333333
11,42,10042,699.7617062120286,408.52745086297915,12.189625577847675,489666.44548076944,95.0,1622.1735529519322,1499.3094988705486,24.965353088022336,2631447.0358966948,33.33333333333333
12,42,11042,699.7617062120286,408.52745086297915,12.189625577847675,489666.44548076944,95.0,1622.1735529519322,1499.3094988705486,24.965353088022336,2631447.0358966948,33.33333333333333
13,42,12042,699.7617062120286,408.52745086297915,12.189625577847675,489666.44548076944,95.0,1622.1735529519322,1499.3094988705486,24.965353088022336,2631447.0358966948,33.33333333333333
14,42,13042,699.7617062120286,408.52745086297915,12.189625577847675,489666.44548076944,95.0,1622.1735529519322,1499.3094988705486,24.965353088022336,2631447.0358966948,33.33333333333333
15,42,14042,699.7617062120286,408.52745086297915,12.189625577847675,489666.44548076944,95.0,1622.1735529519322,1499.3094988705486,24.965353088022336,2631447.0358966948,33.33333333333333
16,42,15042,699.7617062120286,408.52745086297915,12.189625577847675,489666.44548076944,95.0,1622.1735529519322,1499.3094988705486,24.965353088022336,2631447.0358966948,33.33333333333333
17,42,16042,699.7617062120286,408.52745086297915,12.189625577847675,489666.44548076944,95.0,1622.1735529519322,1499.3094988705486,24.965353088022336,2631447.0358966948,33.33333333333333
18,42,17042,699.7617062120286,408.52745086297915,12.189625577847675,489666.44548076944,95.0,1622.1735529519322,1499.3094988705486,24.965353088022336,2631447.0358966948,33.33333333333333
19,42,18042,699.7617062120286,408.52745086297915,12.189625577847675,489666.44548076944,95.0,1622.1735529519322,1499.3094988705486,24.965353088022336,2631447.0358966948,33.33333333333333
20,42,19042,699.7617062120286,408.52745086297915,12.189625577847675,489666.44548076944,95.0,1622.1735529519322,1499.3094988705486,24.965353088022336,2631447.0358966948,33.33333333333333
21,42,20042,699.7617062120286,408.52745086297915,12.189625577847675,489666.44548076944,95.0,1622.1735529519322,1499.3094988705486,24.965353088022336,2631447.0358966948,33.33333333333333
22,42,21042,699.7617062120286,408.52745086297915,12.189625577847675,489666.44548076944,95.0,1622.1735529519322,1499.3094988705486,24.965353088022336,2631447.0358966948,33.33333333333333
23,42,22042,699.7617062120286,408.52745086297915,12.189625577847675,489666.44548076944,95.0,1622.1735529519322,1499.3094988705486,24.965353088022336,2631447.0358966948,33.33333333333333
24,42,23042,699.7617062120286,408.52745086297915,12.189625577847675,489666.44548076944,95.0,1622.1735529519322,1499.3094988705486,24.965353088022336,2631447.0358966948,33.33333333333333
25,42,24042,699.7617062120286,408.52745086297915,12.189625577847675,489666.44548076944,95.0,1622.1735529519322,1499.3094988705486,24.965353088022336,2631447.0358966948,33.33333333333333
26,42,25042,699.7617062120286,408.52745086297915,12.189625577847675,489666.44548076944,95.0,1622.1735529519322,1499.3094988705486,24.965353088022336,2631447.0358966948,33.33333333333333
27,42,26042,699.7617062120286,408.52745086297915,12.189625577847675,489666.44548076944,95.0,1622.1735529519322,1499.3094988705486,24.965353088022336,2631447.0358966948,33.33333333333333
28,42,27042,699.7617062120286,408.52745086297915,12.189625577847675,489666.44548076944,95.0,1622.1735529519322,1499.3094988705486,24.965353088022336,2631447.0358966948,33.33333333333333
29,42,28042,699.7617062120286,408.52745086297915,12.189625577847675,489666.44548076944,95.0,1622.1735529519322,1499.3094988705486,24.965353088022336,2631447.0358966948,33.33333333333333
30,42,29042,699.7617062120286,408.52745086297915,12.189625577847675,489666.44548076944,95.0,1622.1735529519322,1499.3094988705486,24.965353088022336,2631447.0358966948,33.33333333333333
