,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,442.2550944891231,310.3604089459803,9.257136832561834,0.0,0.0,0.0
std,37.70800430492519,39.11320795314886,1.10540694818976,0.0,0.0,0.0
