,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,2304.239668341462,2027.599272664388,54.60815811698042,0.0,0.0,0.0
std,1950.4887334619575,1668.4952622594203,42.917334445185496,0.0,0.0,0.0
