True,Pred
2822,3877.6921
2850,3743.5532
2634,3724.4321
2734,3683.9075
2810,3623.6562
2925,3579.291
2970,3539.115
2739,3496.834
2718,3457.1284
3098,3419.953
3416,3383.8398
3721,3349.024
3608,3315.629
3475,3283.3887
3384,3252.204
3668,3222.0437
3624,3192.828
3518,3164.485
3695,3136.967
3745,3110.2253
4044,3084.2122
4332,3058.8906
4006,3034.2246
4252,3010.1814
4056,2986.7314
4129,2963.85
3950,2942.3564
3980,2925.5085
4000,2911.9436
4022,2900.6658
3832,2891.3865
3820,2883.7888
4017,2877.5544
4008,2872.4346
3671,2868.233
4155,2864.7856
3922,2861.9563
4079,2859.6353
4063,2857.7312
4085,2856.1687
4061,2854.8872
3882,2853.836
3999,2852.974
3692,2852.2659
3976,2851.6848
