,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,636.442954615933,512.7426106770833,15.661029833526243,0.0,0.0,0.0
std,56.76629120559204,83.67701687639507,2.217170817909438,0.0,0.0,0.0
