,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,651.9106708231504,581.832203683913,10.097305990863498,0.0,0.0,0.0
std,343.4658129281516,349.23132598102893,6.049320156362984,0.0,0.0,0.0
