True,Pred
4661,3915.8533
4655,4072.0483
4716,4141.0454
4377,4277.263
4484,3990.885
4911,3877.9297
5218,4053.135
5759,4551.859
5456,5231.4873
5359,5370.074
5305,5162.205
5769,4821.164
5565,4805.9956
5367,4965.949
5633,4987.06
5664,4945.7896
6082,4844.185
6505,5329.1445
5813,5868.436
6379,5859.647
6091,5779.277
6219,5392.8013
6052,5447.2153
6105,5462.3247
6030,5282.738
5969,5277.1484
5707,5216.5024
5681,5085.747
6052,4894.63
5904,5010.101
5426,5179.714
6005,5109.9844
5766,5091.094
5946,4985.467
5981,5225.863
6104,5400.983
5991,5362.232
5670,5453.204
5709,5186.517
5416,4955.159
5793,4653.6226
5750,4782.453
5399,4974.421
6123,4938.691
5730,5252.5864
6015,5123.105
5989,5423.304
6333,5446.1133
6388,5497.144
6048,5864.79
6322,5652.432
6405,5643.763
6523,5524.3813
