,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,19122.166541629354,10163.709344482422,260.1381275084732,0.0,0.0,0.0
std,94054.26904912571,46176.77740846472,1167.2335170336664,0.0,0.0,0.0
