,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,452.03755803675506,367.21043011931334,6.370672012238479,0.0,0.0,0.0
std,73.59414460076286,62.67964390392222,1.0932306623085009,0.0,0.0,0.0
