,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,1242.6746046974624,1198.5909203881617,30.739803736519868,0.0,0.0,0.0
std,6.975138697738793,16.74587455322306,0.432321930252276,0.0,0.0,0.0
