,RMSE,MAE,MAPE,PI_Width,CI_Coverage,PI_Overlap
mean,528.5368336083549,411.0265710349975,11.963633688807139,0.0,0.0,0.0
std,120.7785309776648,127.46068324438963,3.1140388642139456,0.0,0.0,0.0
