True,Pred
2822,4194.3394
2850,3748.8206
2634,3517.2712
2734,2952.652
2810,2925.348
2925,2977.127
2970,3094.4666
2739,3150.883
2718,3070.8196
3098,2984.6145
3416,3264.2305
3721,3649.0073
3608,3965.1013
3475,3899.3894
3384,3826.8699
3668,3705.533
3624,3859.7297
3518,3890.3884
3695,3836.55
3745,3894.199
4044,3978.6663
4332,4270.072
4006,4607.1406
4252,4436.5728
4056,4508.283
4129,4408.5664
3950,4401.945
3980,4318.796
4000,4268.129
4022,4252.177
3832,4274.6816
3820,4213.452
4017,4130.489
4008,4237.609
3671,4279.769
4155,4152.2515
3922,4371.892
4079,4288.9336
4063,4327.4785
4085,4338.3496
4061,4346.9277
3882,4343.292
3999,4270.6333
3692,4240.788
3976,4123.6553
