True,Pred
2822,4194.6284
2850,3416.0378
2634,3444.8298
2734,2893.9758
2810,2921.7903
2925,2952.8298
2970,3067.7292
2739,3130.8425
2718,3007.235
3098,2964.533
3416,3219.5066
3721,3577.3474
3608,3888.7253
3475,3855.256
3384,3786.9055
3668,3675.0447
3624,3832.507
3518,3848.0378
3695,3796.2297
3745,3878.3406
4044,3948.8875
4332,4226.147
4006,4521.258
4252,4344.7075
4056,4506.477
4129,4352.773
3950,4399.023
3980,4256.4663
4000,4258.1294
4022,4234.996
3832,4258.667
3820,4151.4297
4017,4114.054
4008,4210.9575
3671,4244.9946
4155,4067.4158
3922,4322.6094
4079,4246.4775
4063,4325.501
4085,4306.7812
4061,4329.8374
3882,4318.234
3999,4213.436
3692,4237.7656
3976,4031.971
