,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,673.706915677671,581.5532336535755,15.778059003468035,0.0,0.0,0.0
std,529.5074417844334,523.6867223406737,13.399131008774154,0.0,0.0,0.0
