,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,1218.2117035012639,1152.9725721571183,29.694044452426002,0.0,0.0,0.0
std,33.18947420470649,8.916102773256707,0.298422399182084,0.0,0.0,0.0
