True,Pred
4661,4884.563
4655,4920.9644
4716,4942.3545
4377,4974.2627
4484,4880.589
4911,4846.1685
5218,4972.203
5759,5170.5254
5456,5486.8174
5359,5587.6514
5305,5593.458
5769,5561.959
5565,5694.0664
5367,5718.4277
5633,5657.3013
5664,5701.5625
6082,5747.432
6505,5920.9165
5813,6183.9614
6379,6110.5947
6091,6229.385
6219,6210.9326
6052,6232.6455
6105,6188.885
6030,6175.493
5969,6144.1055
5707,6102.9097
5681,5987.106
6052,5902.2
5904,5982.8296
5426,5997.5435
6005,5838.292
5766,5924.8003
5946,5915.3667
5981,5966.7485
6104,6014.0903
5991,6085.277
5670,6090.2905
5709,5974.831
5416,5906.117
5793,5767.0566
5750,5808.703
5399,5837.037
6123,5736.0527
5730,5912.6577
6015,5907.574
5989,5989.235
6333,6033.8296
6388,6176.569
6048,6288.9863
6322,6234.3623
6405,6279.094
6523,6340.637
