,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,560.6802491308007,416.86169524016196,13.097379173792149,0.0,0.0,0.0
std,34.41399081000443,32.10957218654186,0.8849873581121462,0.0,0.0,0.0
