,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,646.1314427582304,516.9170389811198,15.973527518020258,0.0,0.0,0.0
std,124.38740984701487,170.17383963045228,4.6294978127187365,0.0,0.0,0.0
