True,Pred
2822,3899.3032
2850,3894.1108
2634,3908.5938
2734,3904.5645
2810,3905.604
2925,3906.9695
2970,3907.4011
2739,3908.106
2718,3908.75
3098,3909.3125
3416,3909.8535
3721,3910.3552
3608,3910.8203
3475,3911.2544
3384,3911.658
3668,3912.0337
3624,3912.3838
3518,3912.7092
3695,3913.0122
3745,3913.2947
4044,3913.5571
4332,3913.801
4006,3914.0288
4252,3914.2405
4056,3914.4377
4129,3914.6216
3950,3914.7917
3980,3914.9507
4000,3915.0984
4022,3915.2354
3832,3915.3638
3820,3915.483
4017,3915.5935
4008,3915.6968
3671,3915.793
4155,3915.8823
3922,3915.9658
4079,3916.043
4063,3916.1157
4085,3916.1829
4061,3916.2454
3882,3916.3032
3999,3916.3572
3692,3916.4077
3976,3916.4543
