,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,533.8006912789251,410.42266935022866,12.349343581560923,0.0,0.0,0.0
std,5.4156439675998165,8.431443399627977,0.22355077991877687,0.0,0.0,0.0
