True,Pred
3098,4114.501
3416,4306.2886
3721,4248.8203
3608,4309.711
3475,4250.8457
3384,4241.6357
3668,4229.318
3624,4216.293
3518,4229.076
3695,4234.907
3745,4275.518
4044,4304.8457
4332,4344.501
4006,4346.0435
4252,4348.792
4056,4337.9966
4129,4333.4937
3950,4329.304
3980,4332.2837
4000,4338.0786
4022,4346.4404
3832,4356.6245
3820,4364.649
4017,4370.9775
4008,4372.567
3671,4372.1377
4155,4370.052
3922,4369.126
4079,4369.1313
4063,4370.869
4085,4373.4585
4061,4376.461
3882,4379.1924
3999,4381.2114
3692,4382.3604
3976,4382.6533
