True,Pred
3098.0,4066.457871787243
3416.0,3925.6939351917986
3721.0,4280.736213341272
3608.0,4105.930740764852
3475.0,4158.237093746045
3384.0,4057.7479947661263
3668.0,4154.341454796665
3624.0,4150.2589972432515
3518.0,4076.11643432804
3695.0,4127.184257684182
3745.0,3976.6862504791507
4044.0,4209.915173041583
4332.0,4338.399838280707
4006.0,4213.306867347877
4252.0,4555.631876336612
4056.0,4386.6667692398605
4129.0,4425.793867493764
3950.0,4313.634867864638
3980.0,4420.368505291289
4000.0,4418.886482211185
4022.0,4358.810080894106
3832.0,4401.039054524423
3820.0,4271.498032501661
4017.0,4497.9277190130415
4008.0,4631.504196978092
3671.0,4508.5087720953015
4155.0,4849.131427539153
3922.0,4680.9481262478175
4079.0,4718.310878444311
4063.0,4604.589551802636
4085.0,4712.680715914818
4061.0,4711.546824581479
3882.0,4653.3535379376235
3999.0,4694.399206199707
3692.0,4567.663809992878
3976.0,4793.18324569907
