,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,592.3656203589655,470.77402513292105,8.082428919363851,0.0,0.0,0.0
std,275.84252122867775,211.12909030352617,3.590208144909011,0.0,0.0,0.0
