,RMSE,MAE,MAPE,PI_Width,CI_Coverage,PI_Overlap
mean,724.7077762500733,625.5011508065684,17.650624418765897,0.0,0.0,0.0
std,331.9218922068307,333.3966466755782,8.326659769964625,0.0,0.0,0.0
