,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,331.42877910526374,247.13056346752026,6.799281639600219,0.0,0.0,0.0
std,112.70303773601402,122.87996810876183,3.1547154835219176,0.0,0.0,0.0
