,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,546.9226438438367,398.8717135643774,12.475550754892803,0.0,0.0,0.0
std,49.64876323858882,48.81414144563292,1.4731281537101355,0.0,0.0,0.0
