,RMSE,MAE,MAPE,PI_Width,CI_Coverage,PI_Overlap
mean,513.4717941128798,410.3815991409427,11.850171675740368,0.0,0.0,0.0
std,122.60906474739913,134.81647719253107,3.6174280731915767,0.0,0.0,0.0
