,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,628.5689016089051,501.0885935673097,8.631224377780661,0.0,0.0,0.0
std,295.33051866908164,213.8137130496854,3.617148270853386,0.0,0.0,0.0
