,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,1187.7623179430068,1109.1324930826822,28.848706228625886,0.0,0.0,0.0
std,871.9895915806997,860.8634994073586,22.131519150081626,0.0,0.0,0.0
