,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,1742.7366228258027,1356.6802459716796,35.204855736820015,0.0,0.0,0.0
std,3302.1657337349175,2197.273840741133,55.445560757329424,0.0,0.0,0.0
