True,Pred
4661,4816.2163
4655,4849.45
4716,4867.1655
4377,4897.2236
4484,4791.5605
4911,4768.519
5218,4913.4385
5759,5108.8193
5456,5418.569
5359,5482.91
5305,5479.565
5769,5456.126
5565,5610.8154
5367,5622.6465
5633,5554.076
5664,5609.584
6082,5654.519
6505,5833.632
5813,6091.057
6379,5980.5693
6091,6122.3755
6219,6097.7305
6052,6127.743
6105,6082.8906
6030,6074.594
5969,6041.1924
5707,6002.65
5681,5882.5913
6052,5806.097
5904,5899.479
5426,5900.868
6005,5725.843
5766,5838.159
5946,5816.733
5981,5871.164
6104,5915.221
5991,5983.6914
5670,5981.406
5709,5862.912
5416,5806.4473
5793,5668.5337
5750,5728.1646
5399,5748.5117
6123,5631.4277
5730,5830.4585
6015,5802.645
5989,5889.586
6333,5930.41
6388,6077.44
6048,6181.0977
6322,6114.9
6405,6172.7993
6523,6237.7324
