True,Pred
4727,3977.5876
4696,3970.7808
5365,3990.0554
6027,3980.7822
7419,4043.215
6307,4055.5205
6343,4072.9775
6165,4093.2876
5683,4113.425
5613,4140.9614
5613,4160.6694
5792,4182.245
