,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,518.5559035657931,373.33494674327756,11.675880811953714,0.0,0.0,0.0
std,44.724795833816984,58.731167745376574,1.6014356413615016,0.0,0.0,0.0
