seed_idx,seed,trial,trial_seed,train_rmse,train_mae,train_mape,train_pi_coverage,test_rmse,test_mae,test_mape,test_pi_coverage
60,60042,0,60042,260.31089784286604,207.0976371017157,5.412043388502054,94.11764705882352,1310.9773433507366,1103.5623779296875,17.82352945225136,66.66666666666666
60,60042,1,60043,294.671866237332,232.05947457107843,5.979855348366361,92.15686274509804,1505.834326608725,1354.8719482421875,22.29698158491358,58.333333333333336
60,60042,2,60044,301.5267113104662,243.78754978553923,6.378529722262083,94.11764705882352,1337.2241937945394,1157.8986409505208,18.887441548352946,58.333333333333336
60,60042,3,60045,304.27778924936837,251.0198854932598,6.57623256698391,94.11764705882352,1336.2493700478806,1168.7711181640625,19.10869259760056,58.333333333333336
60,60042,4,60046,329.3726462407248,273.88516295189953,7.241866815707616,92.15686274509804,1033.9906795698803,784.1535237630209,12.441644055749324,83.33333333333334
61,61042,0,61042,316.9470743871911,259.0309053308824,6.784111303944644,98.0392156862745,1277.0095695951545,1100.7205810546875,17.939054086187276,58.333333333333336
61,61042,1,61043,236.87793483734416,194.07882869944854,5.132584207394116,96.07843137254902,1262.458107700401,1069.2536214192708,17.328206489692946,58.333333333333336
61,61042,2,61044,254.28374311733606,201.1452876072304,5.262132379005196,96.07843137254902,1226.779509696954,1034.0184733072917,16.73772697027808,58.333333333333336
61,61042,3,61045,245.07983288903208,196.37068684895834,5.1724612718062914,94.11764705882352,881.418699613626,591.5891520182291,9.216793886585805,91.66666666666666
61,61042,4,61046,276.1682511656548,229.2484920726103,6.013132140551635,96.07843137254902,1371.892443672034,1189.4410807291667,19.353761994591544,58.333333333333336
62,62042,0,62042,307.29085011939617,253.20564299938727,6.648765498065832,98.0392156862745,1278.1418629955306,1093.0001627604167,17.772524975585068,58.333333333333336
62,62042,1,62043,285.98634151184126,232.80660711550246,6.103691168751177,94.11764705882352,1260.7740675545797,1079.0405680338542,17.551868227769827,58.333333333333336
62,62042,2,62044,271.0885268416499,214.20857747395834,5.595121096502398,94.11764705882352,1289.8611375915025,1105.849609375,17.97694657947324,58.333333333333336
62,62042,3,62045,286.9201679323516,233.08912090226715,6.103752038387246,94.11764705882352,1309.7328358471154,1132.1469319661458,18.448184997856107,58.333333333333336
62,62042,4,62046,289.9979902065144,236.3959769454657,6.219650672493051,92.15686274509804,1096.6163201490533,862.7479248046875,13.773796754368236,75.0
63,63042,0,63042,302.8263924991722,247.2772719439338,6.478649158632679,94.11764705882352,1319.6337720675938,1146.8080647786458,18.716344654017046,58.333333333333336
63,63042,1,63043,325.7625064774276,270.03352385876224,7.083842642167841,98.0392156862745,1255.8503514921294,1075.70751953125,17.505679389212396,58.333333333333336
63,63042,2,63044,257.8955934695511,206.60166302849265,5.583577040955173,94.11764705882352,1003.6434301337013,743.6719563802084,11.755782671008769,91.66666666666666
63,63042,3,63045,310.0456420436345,248.02045036764707,6.509004770108541,96.07843137254902,1230.169479171948,1040.3928629557292,16.868004645686643,58.333333333333336
63,63042,4,63046,279.26551285544934,223.63359757965685,5.8803644131777,96.07843137254902,1321.4774286937454,1141.1813151041667,18.58107352533802,58.333333333333336
64,64042,0,64042,261.83283333818144,214.09920247395834,5.647962923178111,96.07843137254902,1422.1320681036286,1245.6370442708333,20.33516716983166,58.333333333333336
64,64042,1,64043,316.44125895308457,255.0929457720588,6.763575404587343,96.07843137254902,1254.86355425172,1053.1632893880208,17.050577167313953,75.0
64,64042,2,64044,277.9546868313656,222.0617867264093,5.7774653797355615,94.11764705882352,1354.9756489619463,1185.427001953125,19.37379321247231,58.333333333333336
64,64042,3,64045,336.02962271674585,271.1482364430147,7.035874835833768,94.11764705882352,1536.1618087448571,1367.50732421875,22.47065060387514,50.0
64,64042,4,64046,309.7479119904041,253.08973843443627,6.620254951803426,94.11764705882352,1363.9536415918042,1200.9020589192708,19.66557379310212,58.333333333333336
65,65042,0,65042,264.85639078408474,204.08432904411765,5.378274788273956,94.11764705882352,1302.4996560007662,1122.3118489583333,18.270690231160653,58.333333333333336
