,RMSE,MAE,MAPE,PI_Width,CI_Coverage,PI_Overlap
mean,582.6520219269407,486.5365303845909,13.876761929529334,0.0,0.0,0.0
std,256.2827440416231,266.5446806837982,7.342892149523936,0.0,0.0,0.0
