,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,1184.9271872247634,1108.2926829268292,28.629124688241028,0.0,0.0,0.0
std,2.312606865032684e-13,0.0,7.226896453227138e-15,0.0,0.0,0.0
