,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,475.8822537984608,363.0412881443643,10.668543953567424,0.0,0.0,0.0
std,33.67587327987775,46.33515159451762,1.2423996068707401,0.0,0.0,0.0
