,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,272.5130615682036,218.5694310406454,3.842433762881294,0.0,0.0,0.0
std,0.7789914023680912,1.0948178907522974,0.00610869076106681,0.0,0.0,0.0
