,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,2899.639168305696,2787.891734822591,75.64319958475873,0.0,0.0,0.0
std,1087.6632902984627,1108.1786650869885,29.93854408551228,0.0,0.0,0.0
