,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,754.2562096005199,684.7444296942815,11.659070003285384,0.0,0.0,0.0
std,381.68320521549583,389.5268651450276,6.615314214585234,0.0,0.0,0.0
