,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,454.80750948067976,369.9367260082348,10.384068388556784,0.0,0.0,0.0
std,57.638233430273445,74.16175926988315,1.961714225707278,0.0,0.0,0.0
