,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,310.70702661610704,224.62256627965857,6.221108510049702,0.0,0.0,0.0
std,4.845037260580976,5.045686548093033,0.1373184633478189,0.0,0.0,0.0
