Lookback Period,Batch Size,Epochs,LSTM RMSE,LSTM RMSE Std,LSTM MAPE,LSTM MAPE Std,SARIMA RMSE,SARIMA RMSE Std,SARIMA MAPE,SARIMA MAPE Std,LSTM Prediction Interval Lower,LSTM Prediction Interval Upper,SARIMA Prediction Interval Lower,SARIMA Prediction Interval Upper,LSTM Std,SARIMA Std
3,1,50,357.49244923412147,206.0885454097022,7.021160470013503,4.14847362157926,271.48688159342834,0.0,4.958427267134995,8.881784197001252e-16,3531.0106445790893,4430.946940056327,3631.1577667586307,4583.739161357391,229.5755855809278,243.00545780580606
5,1,50,282.6459715630257,139.0901014713538,5.833743672127508,3.1238788287065367,271.48688159342834,0.0,4.958427267134995,8.881784197001252e-16,3907.581597490346,4629.34356933908,3631.1577667586307,4583.739161357391,184.12295200222823,243.00545780580606
6,1,50,269.0190455612031,78.94132837955284,5.451579374344304,1.7601308152606132,271.48688159342834,0.0,4.958427267134995,8.881784197001252e-16,3815.6082323012765,4573.639749469557,3631.1577667586307,4583.739161357391,193.3753870327245,243.00545780580606
7,1,50,332.1111137916006,171.21034049696337,6.858200982737533,3.805588361711022,271.48688159342834,0.0,4.958427267134995,8.881784197001252e-16,3893.6095093385056,4675.647639912796,3631.1577667586307,4583.739161357391,199.49952310568628,243.00545780580606
9,1,50,298.7576295798402,98.91446573001778,6.113404203836736,2.300541987892556,271.48688159342834,0.0,4.958427267134995,8.881784197001252e-16,3871.4745612039756,4657.783405918421,3631.1577667586307,4583.739161357391,200.58899099858309,243.00545780580606
11,1,50,292.7763485653994,192.7169333636732,5.859639049890047,3.9679589538204323,271.48688159342834,0.0,4.958427267134995,8.881784197001252e-16,3700.200095183932,4588.2607934879425,3631.1577667586307,4583.739161357391,226.54609650612488,243.00545780580606
12,1,50,252.679235712143,46.76292205360851,4.870211298299938,0.8815290237209518,271.48688159342834,0.0,4.958427267134995,8.881784197001252e-16,3862.2511710922545,4653.843295053578,3631.1577667586307,4583.739161357391,201.93676631666435,243.00545780580606
