True,Pred
2822,3905.3591
2850,3865.7532
2634,3935.1785
2734,3916.645
2810,3919.679
2925,3940.039
2970,3940.3105
2739,3948.3235
2718,3958.3394
3098,3964.123
3416,3972.1677
3721,3980.215
3608,3987.4558
3475,3995.2905
3384,4003.0352
3668,4010.653
3624,4018.4229
3518,4026.1619
3695,4033.8953
3745,4041.6736
4044,4049.4521
4332,4057.2432
4006,4065.0552
4252,4072.8774
4056,4080.7148
4129,4088.5671
3950,4096.433
3980,4104.314
4000,4112.209
4022,4120.1187
3832,4128.0425
3820,4135.981
4017,4143.934
4008,4151.9023
3671,4159.885
4155,4167.882
3922,4175.8936
4079,4183.92
4063,4191.961
4085,4200.017
4061,4208.0874
3882,4216.173
3999,4224.2734
3692,4232.3887
3976,4240.5186
