True,Pred
2822.0,3837.717
2850.0,3799.4058
2634.0,3831.6565
2734.0,3795.6125
2810.0,3786.8794
2925.0,3785.4148
2970.0,3774.7253
2739.0,3770.4688
2718.0,3767.1313
3098.0,3763.1345
3416.0,3760.7341
3721.0000000000005,3758.694
3608.0,3756.8977
3475.0,3755.5945
3384.0,3754.514
3668.0,3753.632
3624.0,3752.948
3518.0,3752.3916
3694.9999999999995,3751.9456
3744.9999999999995,3751.592
4044.0000000000005,3751.307
4332.0,3751.0793
4006.0,3750.8977
4252.0,3750.7517
4056.0,3750.6355
4129.0,3750.5422
3950.0000000000005,3750.4675
3980.0000000000005,3750.4077
4000.0000000000005,3750.3604
4022.0,3750.322
3832.0,3750.2915
3819.9999999999995,3750.267
4017.0,3750.2473
4008.0,3750.2317
3671.0000000000005,3750.2192
4155.0,3750.2095
3922.0,3750.2014
4079.0000000000005,3750.1948
4062.9999999999995,3750.19
4085.0,3750.1855
4061.0,3750.1821
3882.0,3750.1797
3998.9999999999995,3750.1777
3692.0,3750.176
3976.0,3750.1746
