True,Pred
2822,3736.5251
2850,3606.6426
2634,3673.7776
2734,3524.7559
2810,3448.169
2925,3432.5806
2970,3331.306
2739,3269.712
2718,3225.0774
3098,3148.0828
3416,3091.0435
3721,3038.0227
3608,2973.658
3475,2918.9966
3384,2865.1777
3668,2807.9832
3624,2755.5806
3518,2703.561
3695,2651.0488
3745,2601.0916
4044,2551.6396
4332,2502.6682
4006,2455.2617
4252,2408.5085
4056,2362.5222
4129,2317.662
3950,2273.5342
3980,2230.225
4000,2187.8389
4022,2146.2056
3832,2105.3699
3820,2065.3508
4017,2026.0729
4008,1987.5519
3671,1949.7812
4155,1912.724
3922,1876.3805
4079,1840.7377
4063,1805.7738
4085,1771.4829
4061,1737.8503
3882,1704.8615
3999,1672.5059
3692,1640.7715
3976,1609.6449
