True,Pred
2970,3914.6016
2739,3919.1658
2718,3923.3918
3098,3927.3198
3416,3930.9443
3721,3934.2869
3608,3937.386
3475,3940.191
3384,3942.8157
3668,3945.142
3624,3947.2935
3518,3949.2605
3695,3951.0596
3745,3952.7043
4044,3954.2092
4332,3955.5845
4006,3956.8425
4252,3957.9927
4056,3959.0442
4129,3960.0056
3950,3960.8845
3980,3961.688
4000,3962.4226
4022,3963.0945
3832,3963.7087
3820,3964.2705
4017,3964.784
4008,3965.2532
3671,3965.6824
4155,3966.0747
3922,3966.433
4079,3966.7612
4063,3967.0608
4085,3967.3352
4061,3967.5857
3882,3967.8145
3999,3968.024
3692,3968.2148
3976,3968.3896
