True,Pred
2970,4223.77
2739,3970.7822
2718,4157.7676
3098,4346.3057
3416,4003.115
3721,4165.008
3608,4344.662
3475,3875.3325
3384,4151.293
3668,4440.0273
3624,3913.106
3518,4236.6987
3695,4585.629
3745,3931.0747
4044,4294.95
4332,4710.0967
4006,3850.0186
4252,4368.713
4056,4931.0273
4129,3786.0444
3950,4500.112
3980,5242.189
4000,3532.2087
4022,4597.7197
3832,5726.504
3820,2962.7917
4017,4743.1685
4008,6763.315
3671,2233.9868
4155,5144.2544
3922,8622.738
4079,455.43954
4063,5808.979
4085,12752.315
4061,-1307.277
3882,7303.2715
3999,17572.61
3692,-1839.3096
3976,10894.626
