,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,370.71680922225664,268.5695585233671,7.645285570846708,0.0,0.0,0.0
std,36.5665610509397,37.03598465981461,1.0152684807281565,0.0,0.0,0.0
