,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,305.0632099434326,219.30324729636862,6.0736369514073765,0.0,0.0,0.0
std,3.6029054458573184,3.127224423817527,0.08786204723896741,0.0,0.0,0.0
