,RMSE,MAE,MAPE,PI_Width,CI_Coverage,PI_Overlap
mean,583.1540030309833,473.60917100694445,13.961866610383678,0.0,0.0,0.0
std,101.07519469993893,110.57494549127648,2.364144983365317,0.0,0.0,0.0
