,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,555.8547834258284,455.76629836905715,12.8853507747829,0.0,0.0,0.0
std,172.19743812929065,196.1514867426185,5.0138480574698985,0.0,0.0,0.0
