,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,5198804212779949.0,1277184260059677.5,32718397891395.914,0.0,0.0,0.0
std,2.8475023393899468e+16,6995426293229114.0,179206045704849.0,0.0,0.0,0.0
