,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,468.8240129576953,387.6326814118807,10.800517615174519,0.0,0.0,0.0
std,121.08279373359305,146.94398200494825,3.8400229918527184,0.0,0.0,0.0
