,RMSE,MAE,MAPE,PI_Width,CI_Coverage,PI_Overlap
mean,582.657100310666,496.6676788556135,14.576690831634274,0.0,0.0,0.0
std,219.4882113797193,220.4716496800516,6.4058030740600405,0.0,0.0,0.0
