,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,271.05020275440154,216.45945993134472,3.857329410407696,0.0,0.0,0.0
std,1.2409717705845402,0.4109242935648125,0.010372245343671734,0.0,0.0,0.0
