,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,291.99240865082425,233.2888806080958,4.090058241646471,0.0,0.0,0.0
std,7.609556996974004,6.554629693697816,0.08040130687755583,0.0,0.0,0.0
